,url,numero,tipo,lugar,descripcion,importe,fecha,procedimiento,situacion
30,https://www.gipuzkoa.eus/es/web/ogasuna/-/11629376,198,Local,Donostia,"LOCAL en planta baja, de la casa número once de la Calzada de Egia, de esta Ciudad de San Sebastián. Ocupa una superficie de 68 m2.","107.229,12 €",Primera licitación: 27/11/2019;  y segunda licitación: 29/11/2019,"Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
31,https://www.gipuzkoa.eus/es/web/ogasuna/-/11128217,190,Garaje,Donostia,"Plaza de aparcamiento abierta número diecinueve en la planta de semisótano con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 12,95 m2","13.140,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
32,https://www.gipuzkoa.eus/es/web/ogasuna/-/11128223,189,Garaje,Donostia,"Plaza de aparcamiento abierta número dieciocho en la planta de semisótano con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 12,98 m2","13.490,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
33,https://www.gipuzkoa.eus/es/web/ogasuna/-/11128238,188,Garaje,Donostia,"Plaza de aparcamiento abierta número siete en la planta de semisótano con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 12,88 m2","13.130,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
34,https://www.gipuzkoa.eus/es/web/ogasuna/-/11128244,186,Garaje,Donostia,"Plaza de aparcamiento cerrada número doce en la planta de semisotano del conjunto residencial integrado por tres casas señaladas con los números cinco, siete y nueve de la calle Eguzki Eder de Donostia-San Sebastián. 22,14 m2","16.100,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz",Pendiente
35,https://www.gipuzkoa.eus/es/web/ogasuna/-/11128250,185,Garaje,Donostia,"Plaza de aparcamiento cerrada número once en la planta de semisotano del conjunto residencial integrado por tres casas señaladas con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 22,07 m2","16.060,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
36,https://www.gipuzkoa.eus/es/web/ogasuna/-/11128256,183,Garaje,Donostia,"Plaza de aparcamiento cerrada número cuatro en la planta de semisótano del conjunto residencial integrado por tres casas señaladas con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 22 m2","16.020,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
37,https://www.gipuzkoa.eus/es/web/ogasuna/-/11146902,182,Garaje,Donostia,"Plaza de aparcamiento cerrada número tres en planta de semisotano  con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 21,93 m2","16.020,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
38,https://www.gipuzkoa.eus/es/web/ogasuna/-/11083123,187,Garaje,Donostia,"Plaza de aparcamiento cerrada número trece en la planta de semisótano señaladas con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 25,87 m2","16.800,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
39,https://www.gipuzkoa.eus/es/web/ogasuna/-/10840791,184,Garaje,Donostia,"Plaza de aparcamiento cerrada número ocho en la planta de semisotano del conjunto residencial integrado por tres casas señaladas con los números cinco, siete y nueve de la calle Eguzki Eder, de Donostia-San Sebastián. 26,80 m2","17.450,00 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Anulada
40,https://www.gipuzkoa.eus/es/web/ogasuna/-/11083059,181,Garaje,Tolosa,"Garaje señalado con el número dos en planta de sótano segundo de la edificación señalada con los números cincuenta y cuatro, cincuenta y seis, cincuenta y ocho y sesenta de la calle Pablo Gorosabel de Tolosa. Superficie: 13,42 m2.","19.021,37 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
41,https://www.gipuzkoa.eus/es/web/ogasuna/-/10858691,180,Local,Donostia,"LOCAL en planta baja, de la casa número once de la Calzada de Egia, de esta Ciudad de San Sebastián. Mide sesenta y ocho metros cuadrados aproximadamente.","107.229,12 €","Primera licitación, 28/10/2019,  y segunda licitación 30/10/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Anulada
42,https://www.gipuzkoa.eus/es/web/ogasuna/-/8848323,178,Local,Irún,"Local numero uno. Local comercial de una sola planta, en la calle del Pinar de Irun, conocido como número catorce-dieciseis","33.000,00€","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
43,https://www.gipuzkoa.eus/es/web/ogasuna/-/8848297,177,1/2 Vivienda,Irún,"Una mitad indivisa de la siguiente
finca. Urbana. Piso tercero derecha, de la casa número
cincuenta y nueve de la calle de Fuenterrabia, de Irun, hoy cuarenta

Una mitad indivisa de la siguiente finca. Urbana. Piso tercero derecha, de la casa número cincuenta y nueve de la calle de Fuenterrabía, de Irún, hoy cuarenta y uno","87.600,00€","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
44,https://www.gipuzkoa.eus/es/web/ogasuna/-/8848317,176,Terreno,Estepona,"Parcela de terreno radicante en el término municipal de Estepona, procede de la Urbanización Finca Pernet y de las parcelas que en la misma urbanización están señaladas con los números 21.22.20.23. Comprende una extensión superficial total de novecientos cuatro metros cuadrados","257.740,00€","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
45,https://www.gipuzkoa.eus/es/web/ogasuna/-/8848309,175,Terreno,Benahavís,"Parcela de terreno señalada con el número doscientos treinta y siete, procedente de la finca conocida como Sector “C” del Paln Parcial conocido como “El Herrojo”. Tiene una superficie de MIL SESENTA Y DOS METROS NOVENTA Y SEIS DECIMETROS CUADRADOS","311.460,00 €","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
46,https://www.gipuzkoa.eus/es/web/ogasuna/-/8848303,174,Local,Bergara,"URBANA.- LOCAL NÚMERO UNO.- En la PLANTA BAJA a la DERECHA entrando por el portal de la casa, que mide una extensión aproximada de TREINTA Y CUATRO METROS CUADRADOS. Forma parte de la casa número uno del a calle Zubiaurre de Bergara.","15.030,00","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
47,https://www.gipuzkoa.eus/es/web/ogasuna/-/8848291,173,Vivienda,Bergara,"URBANA. NÚMERO CUARENTA Y CUATRO. Cl Zubiarre, 3. Tiene una superficie aproximada construida de 70,52 m2 o útil de 61,24 m2","110.050,00 €","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
48,https://www.gipuzkoa.eus/es/web/ogasuna/-/8848285,172,Vivienda,Pasajes San Juan,"Urbana: Vivenda en planta baja derecha de la casa de campo villa Mercedes, hoy paseo de Donibane número cuatro en Pasajes de San Juan. Anejo: pequeño local en el interior.","84.142,86€","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz",Pendiente
49,https://www.gipuzkoa.eus/es/web/ogasuna/-/8807707,179,Garaje,Jaca,"Urbana. Número cuarenta. Plaza de garaje con cuarto trastero n.º 40, en planta de sótano del edificio en Jaca","9.010,00€","Primera licitación, 18/06/2019,  y segunda licitación 20/06/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
50,https://www.gipuzkoa.eus/es/web/ogasuna/-/7644513,171,Vivienda,Donostia,Piso 5º Dcha en el Nº 19 de la calle Mayor de Donostia. 80 m2,"227.173,69 €","Primera licitación, 27/03/2019,  y segunda licitación 29/03/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
51,https://www.gipuzkoa.eus/es/web/ogasuna/-/7644499,170,Local,Eibar,"LOCAL INDUSTRIAL. Avd. Otaola 27, edificio “Virgen de Arrate”, 2ª planta, puerta dcha., local Nº 14. 592,50 m2.","96.624,90 €","Primera licitación, 27/03/2019,  y segunda licitación 29/03/2019","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
52,https://www.gipuzkoa.eus/es/web/ogasuna/-/5530897,169,Garaje,JACA,"Plaza de garaje con cuarto trastero nº 40, en planta de sótano del edificio en Jaca, FASE SEGUNDA, denominada Oroel II, de dieciocho metros veintiséis decímetros cuadrados construidos, de los que 13,00 m/2 corresponden a la plaza de garaje y 5,26 m/2 al cuarto trastero","9.010,00 €","Primera licitación, 11/12/2018,  y segunda licitación: 13/12/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
53,https://www.gipuzkoa.eus/es/web/ogasuna/-/5530923,165,Rústica,Donostia,"Rústica.- una mitad indivisa de la parcela de terreno procedente de uno de los pertenecidos de la vivienda sur de la caseria paradagoya, radicante en jurisdiccion de alza, termino municipal de San Sebastián.","53.165,00 €","Primera licitación, 11/12/2018,  y segunda licitación: 13/12/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
54,https://www.gipuzkoa.eus/es/web/ogasuna/-/5365858,168,Vivienda,ORIHUELA,"Vivienda dúplex en plantas baja y alta, del Bloque 2, señalada con el número 20, con acceso independiente por zona común, compuesta de porche, estar-comedor-cocina, paso, trastero, aseo, escalera, distribuidor, baño, dos dormitorios, galería y terraza descubierta, comunicándose las plantas por escalera interior, con una superficie total construida de setenta y nueve metros setenta y tres decímetros cuadrados, y útil de sesenta y cuatro metros veintiún decímetros cuadrados, teniendo además una zona ajardinada privativa de ochenta y ocho metros cuadrados","80.370,00 €","Primera licitación, 11/12/2018,  y segunda licitación: 13/12/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
55,https://www.gipuzkoa.eus/es/web/ogasuna/-/5365843,167,Garaje,ORMAIZTEGI,"Plaza de garaje indentificada con el número once, tiene una superficie construida de veinte metros y ochenta y cinco decímetros cuadrados. Situado en la Avenida Zumalakarregi, número diez, en jurisdicción de Ormaiztegui.","14.280,00 €","Primera licitación, 11/12/2018,  y segunda licitación: 13/12/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
56,https://www.gipuzkoa.eus/es/web/ogasuna/-/5365837,166,Garaje,ORMAIZTEGI,"Plaza de garaje indentificada con el número nueve, tiene una superficie construida de veinte metros y ochenta y cinco decímetros cuadrados. Situado en la Avenida Zumalakarregi, número diez, en jurisdicción de Ormaiztegui.","14.280,00 €","Primera licitación, 11/12/2018,  y segunda licitación: 13/12/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
57,https://www.gipuzkoa.eus/es/web/ogasuna/-/4624027,164,Pabellón industrial,Mondragon,"URBANA.- PABELLONES INDUSTRIALES con su terreno excedente, radicantes en el barrio de SAN ANDRES, de la villa de Mondragón, toda la finca pabellones industriales con su terreno excedente, mide una superficie total de NUEVE MIL QUINIENTOS TREINTA Y CINCO CON VEINTIOCHO METROS CUADRADOS","3.300.440,00€","Primera y segunda licitación, 21/11/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz..",Pendiente
58,https://www.gipuzkoa.eus/es/web/ogasuna/-/4153352,163,Local,Errenteria,"URBANA.- Una mitad indivisa del Local B-2.- Planta baja fachada sur, correspondiente a la casa número cuatro de la calle MANDOEGUI de Errenteria. Tiene una superficie 24,23 m2","10.996,06 €","Primera licitación, 09/10/2018,  y segunda licitación: 11/10/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
59,https://www.gipuzkoa.eus/es/web/ogasuna/-/4153412,162,Local,San Sebastián,"URBANA.- FINCA NÚMERO UNO. SEMISOTANO destinado a usos industriales y comerciales de la casa denominada “Villa Aurelia-Enea”, hoy señalada con el número ocho de la calle Juan Carlos Guerra de San Sebastián. Tiene una superficie aproximada de setecientos metros cuadrados.","307.600,00€",Primera licitación: 09/10/2018; y segunda licitación: 11/10/2018,"Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
60,https://www.gipuzkoa.eus/es/web/ogasuna/-/4137564,161,Garaje,Irun,"Urbana. Diecisiete. Plaza de aparcamiento número nueve-B, situada en la planta primera del sótano del conjunto de edificación denominado Urbanibia Berri, en el término municipal de Irun, actualmente Errotaundi ibilbidea número uno.","17.924,10€",Primera licitación: 09/10/2018; y segunda licitación: 11/10/2018,"Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
61,https://www.gipuzkoa.eus/es/web/ogasuna/-/garaje-9a,160,Garaje,Irún,"Urbana. Dieciséis. Plaza de aparcamiento número nueve-A, situada en la planta primera del sótano del conjunto de edificación denominado Urbanibia Berri, en el término municipal de Irun, actualmente Errotaundi ibilbidea número uno. Tiene una superficie construida aproximada de diecisiete metros cuadrados.","16.803,84€","Primera licitación, 09/10/2018,  y segunda licitación: 11/10/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz",Pendiente
62,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917179,159,Local,Irun (Gipuzkoa),"LOCAL Nº 69, situado en la planta baja del edificio señalado con el número uno de la calle Señor de Aranzate de Irún. Superficie: 48,26 m2.","60.770,00 €","Primera licitación, 19/07/2018,  y segunda licitación: 24/07/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
63,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917185,158,Vivienda,Estepona,"Número noventa y nueve: Vivienda letra A de la planta baja, del portal número 17, del bloque señalado con el número 8; pertenece a la fase 1ª de la Urbanización sita en la parcela R3, Sector 1 y 2, de la Unidad de Ejecución Norte del Sector SUP-T05 ""Valle Romano"", del término municipal de Estepona. Es de tipo C2. Tiene una superficie total construida de 115,24 metros cuadrados, incluidas terrazas, en su caso, y participación en zonas comunes, y se distribuye en varias dependencias y habitaciones.","87.500,00€","Primera licitación, 19/07/2018,  y segunda licitación: 24/07/2018","Enkantea lehen lizitazioan, eskaintzak kartazal itxian aurkezteko prozedura; eta, bigarren lizitazioa, hitzez egiten diren segidako enkante-gehikadak.",Adjudicada
64,https://www.gipuzkoa.eus/es/web/ogasuna/-/3918959,156,Trastero,Beasain (Gipuzkoa),"TRASTERO Nº 20, de la casa número 17 de la Avenida de Navarra de Beasain. Superficie: 3,84 m2.","2.270,00 €","Primera licitación, 19/07/2018,  y segunda licitación: 24/07/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
65,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917203,155,Trastero,Beasain (Gipuzkoa),"TRASTERO Nº 19, de la casa número 17 de la Avenida de Navarra de Beasain. Superficie: 13,88 m2.","5.260,00 €","Primera licitación, 19/07/2018,  y segunda licitación: 24/07/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
66,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917197,154,Trastero,Beasain (Gipuzkoa),"TRASTERO Nº 14, de la casa número 17 de la Avenida de Navarra de Beasain. Superficie: 12,35 m2.","4.880,00 €","Primera licitación, 19/07/2018,  y segunda licitación: 24/07/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
67,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917191,153,Trastero,Beasain (Gipuzkoa),"TRASTERO Nº 11, de la casa número 17 de la Avenida de Navarra de Beasain. Superficie: 5,93 m2.","3.060,00 €","Primera licitación, 19/07/2018,  y segunda licitación: 24/07/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
68,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917166,157,Local,Pasaia,"URBANA.- NUMERO NOVENTA Y SIETE. LOCAL COMERCIAL superior situado a la izquierda del portal número CUATRO de la calle TERRANOVA, término de PASAIA.
Ocupa una superficie útil aproximada de sesenta y seis metros doce decímetros cuadrados (66,12 m2)","54.170,00€","Primera licitación, 19/07/2018,  y segunda licitación: 24/07/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Suspendida por pago
69,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917159,152,Rústica,Murcia,"FINCAS RÚSTICAS, sitas en el municipio de Cartagena, Murcia.","4.025.779,39 €","Primera licitación, 31/05/2018,  y segunda licitación: 31/05/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
70,https://www.gipuzkoa.eus/es/web/ogasuna/-/3917143,151,Local,Tolosa,"URBANA: Parcela A-12-(b-1).- Departamento número ocho.- Pabellón señalado con el número ocho, pabellón industrial en el polígono industrial de Usabal, de Tolosa. 370,05m2.","156.990,00€","Primera licitación, 17/04/2018,  y segunda licitación: 19/04/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
71,https://www.gipuzkoa.eus/es/web/ogasuna/-/3916662,150,Local oficina,IRUN,"DESPACHO nº 4, Entreplanta, del nº 3 de la Calle ARTELEKU de Irún. Superficie útil: 16,00 m2.","19.270,00€","Primera licitación, 17/04/2018,  y segunda licitación: 19/04/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
72,https://www.gipuzkoa.eus/es/web/ogasuna/-/3916668,149,Pabellón industrial,Azpeitia,"PABELLON INDUSTRIAL, Barrio Landeta, Azpeitia, C/Atxubiaga 15. Sótano: 1.353,28 m2. Planta baja: 1.144,09 m2. Planta alta: 120 m2.","751.340,00 €","Primera licitación, 17/04/2018,  y segunda licitación: 19/04/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
73,https://www.gipuzkoa.eus/es/web/ogasuna/-/3916694,147,Vivienda,Tolosa,"Vivienda en piso 3º B, del edificio señalado con el número treinta y cinco del Paseo de San Francisco de Tolosa.","196.953,75 €","Primera licitación, 17/04/2018,  y segunda licitación: 19/04/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
74,https://www.gipuzkoa.eus/es/web/ogasuna/-/3916688,144,Vivienda,Ormaiztegi,"Vivienda en piso 3º C, Avd Zumalakarregi Nº 8, Ormaiztegi. 88,72 m2. Anejo trastero Nº 4, 18 m2.","118.120,00 €","Primera licitación, 17/04/2018,  y segunda licitación: 19/04/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
75,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915734,148,Garaje,Tolosa,"Plaza de garaje nº 8 en planta sótano, del edificio señalado con el número treinta y cinco del Paseo de San Francisco de Tolosa.","26.220,00 €","Primera licitación, 17/04/2018,  y segunda licitación: 19/04/2018","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
76,https://www.gipuzkoa.eus/es/web/ogasuna/-/3916642,146,Garaje,Irun,"14 zk GARAJEA, -1 solairuan, Irungo SEÑOR DE ARANZATE kaleko 1 zk. Azalera: 15,53 m2.","20.010,00 €.","Primera licitación, 17/04/2018,  y segunda licitación: 19/04/2018","GARAJE nº 14, planta -1, del nº 1 de la Calle SEÑOR DE ARANZATE de Irún. Superficie útil: 15,53 m2.",Adjudicada
77,https://www.gipuzkoa.eus/es/web/ogasuna/-/3916651,145,Local,Ormaiztegi,"Local Comercial, planta baja, Calle Berjaldegui Nº 1, Ormaiztegi. 49,53 m2","14.620,00 €",Lehen lizitazioa: 2018/04/17; eta bigarrena: 2018/04/19,"Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
78,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915728,091,Garaje,Urnieta (Gipuzkoa),"Garaje número 21, en la subcomunidad de sótano Idiazabal kalea números 46 y 48. Superficie aproximada: 13,25 metros cuadrados.","12.850,00€","Primera licitación: 06/05/2014; y, segunda licitación 09/05/2014.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
79,https://www.gipuzkoa.eus/es/web/ogasuna/-/134-enkantea,134,Pabellón industrial,Arrasate (Gipuzkoa),"Finca en el sector industrial 14, Polígono Kataide. Superficie: total 7.009,26 m2; el pabellón industrial construido 4.792,14 m2 en planta y 2.217,12 m2 de terreno libre.
Pabellón industrial construido: la planta baja tiene 4.792,12 m2, la entreplanta 30,06 m2 y la planta primera 423,10 m2, es decir, en total tiene 5.245,30 m2.
Eraikitako industri pabilioia: beheko solairuak 4.792,14 m2, solairuarteak 30,06 m2, lehen solairuak 423,10 m2; guztira pabilioiak 5.245,30 m2 dauzka.","1.874.301,41€",Primera y segunda licitación: 23/01/2018.,"Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Suspendida por pago
80,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915665,143,Trastero,Irun (Gipuzkoa),"Departamento procomunal para el edificio nº 3 o casa con un solo portal nº 25 de la calle Aduana de Irún, Trastero letra ""A"". Superficie: 22,00 m2.","9.906,60€","Primera licitación: 13/12/2017; y, segunda licitación 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
81,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915675,142,Local,Irun (Gipuzkoa),"Local comercial Nº 2. Integrado en parte de la planta baja del portal número 17 de la calle Aduana de Irún. Superficie útil: 8,00 m2.","6.970,30€","Primera licitación: 13/12/2017; y, segunda licitación 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
82,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915695,140,Garaje,Irun (Gipuzkoa),"Garaje nº 65 del sótano 1 del edificio 7 y 9 de la calle Estación de Irún. Superficie: 19,00 m2..","16.580,00€","Primera licitación: 13/12/2017; y, segunda licitación 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
83,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915689,139,Garaje,Irun (Gipuzkoa),"Garaje nº 10, planta -1, del nº 1 de la Calle Señor de Aranzate de Irún. Superficie útil: 16,56 m2.","20.290,00€","Primera licitación: 13/12/2017; y, segunda licitación 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Suspendida por pago
84,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915704,138,Local oficina,Irun (Gipuzkoa),"Local comercial único, situado en parte de la planta baja, del edificio nº 1 de la Calle Señor de Aranzate de Irún, portal 1B. Superficie: 48,26 m2.","60.770,0 0€","Primera licitación: 13/12/2017; y, segunda licitación 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
85,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915414,137,Local,Oiartzun (Gipuzkoa),"Urbana.- Número tres- Local destinado a oficina, señalado con el número 18, situado en la planta tercera, que en realidad es la cuarta planta del Edificio sito en el Complejo Inmobiliario centro comercial Mamut, enclavado en el Polígono de Ugaldetxo, de Oiartzun, hoy camino Astigarraga número dos.","36.070,00 €","Primera licitación, 13/12/2017,  y segunda licitación: 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
86,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915722,136,Terreno,Ondarroa (Bizkaia),"Rústica.- Parcela de terreno en monte, conocido como Elizaurria y, también, como Burgo Aldea, que radica en los términos municipales de Ondarroa y Berriatua, con una superficie de 15.883 m², clasificados como Suelo no Urbanizable.","23.991,00€","Primera licitación, 13/12/2017,  y segunda licitación: 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
